simulation,days,infected,uninfected
6322,1,7,13
6323,0,2,18
6324,0,2,18
6325,0,3,17
6326,0,3,17
6327,2,11,9
6328,0,2,18
6329,0,3,17
6330,0,5,15
6331,0,5,15
6332,0,4,16
6333,0,2,18
6334,0,2,18
6335,0,3,17
6336,0,3,17
6337,3,12,8
6338,0,2,18
6339,0,3,17
6340,0,1,19
6341,0,2,18
6342,1,7,13
6343,0,2,18
6344,0,2,18
6345,0,4,16
6346,0,5,15
6347,0,1,19
6348,0,2,18
6349,0,2,18
6350,0,1,19
6351,0,5,15
6352,0,2,18
6353,0,3,17
6354,0,4,16
6355,0,3,17
6356,0,1,19
6357,0,1,19
6358,0,1,19
6359,0,4,16
6360,0,3,17
6361,0,1,19
6362,0,1,19
6363,0,2,18
6364,0,5,15
6365,0,3,17
6366,0,2,18
6367,0,4,16
6368,0,2,18
6369,0,1,19
6370,0,3,17
6371,0,2,18
6372,0,5,15
6373,0,4,16
6374,0,3,17
6375,0,2,18
6376,0,1,19
6377,0,1,19
6378,0,1,19
6379,0,4,16
6380,0,2,18
6381,0,4,16
6382,0,3,17
6383,0,2,18
6384,0,2,18
6385,1,7,13
6386,0,4,16
6387,0,3,17
6388,0,3,17
6389,0,3,17
6390,0,4,16
6391,0,2,18
6392,0,2,18
6393,0,4,16
6394,0,5,15
6395,0,2,18
6396,0,5,15
6397,0,3,17
6398,0,3,17
6399,0,1,19
6400,0,5,15
6401,0,2,18
6402,0,2,18
6403,0,2,18
6404,0,4,16
6405,0,3,17
6406,0,2,18
6407,0,3,17
6408,0,1,19
6409,0,2,18
6410,0,1,19
6411,0,1,19
6412,0,3,17
6413,0,3,17
6414,0,1,19
6415,0,4,16
6416,0,1,19
6417,0,4,16
6418,0,4,16
6419,0,3,17
6420,0,2,18
6421,0,4,16
6422,0,3,17
6423,0,2,18
6424,0,4,16
6425,0,3,17
6426,0,3,17
6427,0,1,19
6428,0,2,18
6429,1,7,13
6430,0,3,17
6431,0,1,19
6432,0,3,17
6433,1,8,12
6434,0,1,19
6435,0,2,18
6436,0,2,18
6437,0,3,17
6438,0,3,17
6439,0,2,18
6440,0,2,18
6441,0,1,19
6442,0,2,18
6443,0,4,16
6444,1,9,11
6445,0,3,17
6446,0,5,15
6447,0,2,18
6448,0,4,16
6449,0,4,16
6450,0,3,17
6451,0,2,18
6452,0,2,18
6453,0,2,18
6454,0,2,18
6455,0,2,18
6456,0,1,19
6457,0,2,18
6458,0,2,18
6459,0,2,18
6460,0,1,19
6461,0,4,16
6462,3,13,7
6463,0,4,16
6464,0,4,16
6465,0,5,15
6466,0,4,16
6467,0,2,18
6468,0,2,18
6469,0,1,19
6470,0,2,18
6471,0,1,19
6472,0,3,17
6473,0,1,19
6474,0,3,17
6475,0,3,17
6476,0,2,18
6477,0,1,19
6478,0,5,15
6479,0,3,17
6480,0,1,19
6481,0,5,15
6482,0,2,18
6483,0,4,16
6484,0,4,16
6485,0,5,15
6486,0,2,18
6487,0,3,17
6488,0,3,17
6489,0,4,16
6490,0,4,16
6491,0,2,18
6492,1,8,12
6493,1,7,13
6494,0,4,16
6495,0,4,16
6496,0,3,17
6497,0,3,17
6498,0,2,18
6499,0,1,19
6500,0,2,18
6501,0,4,16
6502,0,5,15
6503,0,4,16
6504,0,2,18
6505,0,4,16
6506,0,1,19
6507,0,3,17
6508,0,3,17
6509,0,2,18
6510,0,4,16
6511,0,1,19
6512,0,3,17
6513,0,1,19
6514,0,4,16
6515,0,3,17
6516,1,7,13
6517,0,1,19
6518,0,4,16
6519,0,4,16
6520,0,4,16
6521,0,3,17
6522,0,3,17
6523,0,3,17
6524,0,3,17
6525,0,3,17
6526,0,2,18
6527,0,1,19
6528,0,5,15
6529,0,3,17
6530,0,2,18
6531,0,2,18
6532,0,5,15
6533,0,2,18
6534,0,2,18
6535,0,2,18
6536,0,3,17
6537,0,1,19
6538,0,1,19
6539,0,3,17
6540,0,4,16
6541,0,2,18
6542,0,4,16
6543,0,3,17
6544,0,3,17
6545,0,1,19
6546,0,3,17
6547,0,5,15
6548,0,4,16
6549,0,1,19
6550,0,4,16
6551,0,2,18
6552,0,2,18
6553,0,3,17
6554,0,2,18
6555,0,3,17
6556,0,3,17
6557,0,4,16
6558,0,3,17
6559,0,2,18
6560,0,2,18
6561,0,1,19
6562,0,2,18
6563,0,4,16
6564,0,3,17
6565,0,1,19
6566,0,4,16
6567,0,1,19
6568,0,3,17
6569,0,4,16
6570,0,2,18
6571,0,2,18
6572,0,3,17
6573,0,1,19
6574,0,2,18
6575,0,1,19
6576,0,2,18
6577,0,5,15
6578,0,3,17
6579,0,4,16
6580,0,2,18
6581,0,4,16
6582,0,4,16
6583,0,2,18
6584,0,3,17
6585,0,3,17
6586,0,4,16
6587,0,3,17
6588,0,1,19
6589,0,5,15
6590,0,4,16
6591,0,5,15
6592,0,2,18
6593,0,3,17
6594,0,3,17
6595,0,2,18
6596,0,4,16
6597,0,4,16
6598,0,2,18
6599,0,4,16
6600,0,2,18
6601,0,2,18
6602,0,2,18
6603,0,3,17
6604,0,2,18
6605,0,4,16
6606,0,3,17
6607,0,2,18
6608,0,3,17
6609,0,5,15
6610,0,4,16
6611,0,3,17
6612,0,5,15
6613,0,3,17
6614,0,1,19
6615,0,2,18
6616,0,2,18
6617,0,2,18
6618,0,2,18
6619,0,3,17
6620,0,2,18
6621,0,3,17
6622,0,1,19
6623,0,3,17
6624,0,1,19
6625,0,4,16
6626,0,2,18
6627,0,1,19
6628,0,2,18
6629,0,1,19
6630,0,3,17
6631,0,2,18
6632,0,4,16
6633,0,4,16
6634,0,5,15
6635,0,2,18
6636,0,4,16
6637,0,2,18
6638,0,3,17
6639,0,2,18
6640,0,3,17
6641,0,4,16
6642,0,4,16
6643,0,4,16
6644,0,2,18
6645,0,3,17
6646,0,4,16
6647,0,2,18
6648,0,3,17
6649,0,3,17
6650,0,3,17
6651,0,3,17
6652,0,4,16
6653,0,3,17
6654,0,3,17
6655,0,5,15
6656,0,2,18
6657,0,2,18
6658,0,3,17
6659,0,1,19
6660,0,4,16
6661,0,3,17
6662,0,2,18
6663,0,1,19
6664,0,3,17
6665,0,1,19
6666,0,3,17
6667,0,2,18
6668,0,3,17
6669,0,5,15
6670,0,2,18
6671,0,3,17
6672,0,3,17
6673,0,2,18
6674,0,4,16
6675,0,2,18
6676,0,3,17
6677,0,3,17
6678,0,2,18
6679,1,6,14
6680,0,5,15
6681,0,2,18
6682,0,1,19
6683,0,4,16
6684,0,4,16
6685,0,3,17
6686,0,2,18
6687,0,5,15
6688,0,2,18
6689,2,10,10
6690,0,3,17
6691,0,2,18
6692,0,5,15
6693,0,3,17
6694,0,3,17
6695,0,2,18
6696,0,2,18
6697,0,2,18
6698,1,7,13
6699,0,5,15
6700,0,3,17
6701,0,5,15
6702,0,3,17
6703,0,4,16
6704,0,3,17
6705,0,4,16
6706,0,2,18
6707,0,3,17
6708,0,2,18
6709,0,1,19
6710,0,1,19
6711,0,5,15
6712,0,5,15
6713,0,2,18
6714,0,3,17
6715,0,4,16
6716,0,5,15
6717,0,4,16
6718,1,6,14
6719,0,5,15
6720,0,4,16
6721,0,2,18
6722,0,4,16
6723,0,1,19
6724,0,2,18
6725,0,4,16
6726,0,2,18
6727,0,2,18
6728,0,3,17
6729,0,1,19
6730,0,4,16
6731,0,1,19
6732,0,4,16
6733,0,2,18
6734,0,4,16
6735,0,4,16
6736,0,2,18
6737,0,3,17
6738,0,4,16
6739,0,3,17
6740,0,3,17
6741,0,5,15
6742,0,2,18
6743,0,2,18
6744,0,4,16
6745,0,2,18
6746,1,7,13
6747,0,1,19
6748,0,3,17
6749,0,3,17
6750,0,3,17
6751,0,3,17
6752,0,1,19
6753,0,3,17
6754,0,2,18
6755,0,4,16
6756,1,7,13
6757,0,2,18
6758,0,3,17
6759,0,3,17
6760,0,2,18
6761,0,4,16
6762,0,3,17
6763,0,4,16
6764,0,3,17
6765,0,1,19
6766,0,4,16
6767,0,2,18
6768,0,3,17
6769,0,4,16
6770,0,4,16
6771,0,2,18
6772,0,3,17
6773,0,5,15
6774,0,3,17
6775,0,3,17
6776,0,2,18
6777,0,1,19
6778,0,3,17
6779,0,3,17
6780,0,4,16
6781,0,3,17
6782,0,1,19
6783,0,5,15
6784,0,3,17
6785,0,5,15
6786,2,13,7
6787,0,4,16
6788,0,2,18
6789,0,3,17
6790,0,2,18
6791,0,2,18
6792,0,2,18
6793,0,1,19
6794,0,2,18
6795,0,3,17
6796,0,3,17
6797,0,3,17
6798,0,4,16
6799,0,2,18
6800,0,4,16
6801,0,4,16
6802,0,3,17
6803,0,2,18
6804,0,3,17
6805,0,3,17
6806,0,1,19
6807,0,2,18
6808,0,2,18
6809,0,3,17
6810,0,1,19
6811,0,3,17
6812,0,3,17
6813,0,3,17
6814,0,4,16
6815,0,2,18
6816,0,3,17
6817,0,4,16
6818,0,1,19
6819,0,3,17
6820,0,4,16
6821,0,5,15
6822,0,1,19
6823,0,1,19
6824,0,3,17
6825,0,3,17
6826,0,1,19
6827,1,6,14
6828,0,4,16
6829,0,2,18
6830,0,4,16
6831,0,1,19
6832,0,3,17
6833,0,1,19
6834,0,1,19
6835,0,3,17
6836,0,3,17
6837,0,3,17
6838,0,1,19
6839,0,3,17
6840,0,4,16
6841,0,5,15
6842,0,3,17
6843,0,1,19
6844,0,3,17
6845,0,3,17
6846,0,4,16
6847,0,3,17
6848,0,2,18
6849,0,3,17
6850,0,2,18
6851,0,4,16
6852,9083,20,0
6853,0,3,17
6854,0,3,17
6855,0,5,15
6856,0,3,17
6857,0,3,17
6858,1,8,12
6859,0,4,16
6860,0,1,19
6861,0,3,17
6862,0,4,16
6863,0,3,17
6864,0,4,16
6865,0,2,18
6866,0,4,16
6867,0,2,18
6868,0,2,18
6869,0,4,16
6870,0,3,17
6871,0,5,15
6872,0,2,18
6873,0,5,15
6874,0,2,18
6875,2,10,10
6876,0,4,16
6877,0,3,17
6878,0,4,16
6879,0,5,15
6880,0,3,17
6881,0,3,17
6882,0,2,18
6883,0,2,18
6884,0,5,15
6885,0,3,17
6886,0,5,15
6887,0,2,18
6888,0,2,18
6889,0,3,17
6890,0,1,19
6891,0,4,16
6892,0,5,15
6893,0,1,19
6894,1,10,10
6895,0,2,18
6896,0,2,18
6897,0,4,16
6898,0,5,15
6899,0,3,17
6900,0,4,16
6901,76489,20,0
6902,0,1,19
6903,0,2,18
6904,0,2,18
6905,0,5,15
6906,0,3,17
6907,0,1,19
6908,0,4,16
6909,0,1,19
6910,0,2,18
6911,0,2,18
6912,0,2,18
6913,0,5,15
6914,0,3,17
6915,0,2,18
6916,0,2,18
6917,0,4,16
6918,0,3,17
6919,0,3,17
6920,0,2,18
6921,0,3,17
6922,0,2,18
6923,0,4,16
6924,0,4,16
6925,2,10,10
6926,0,4,16
6927,0,2,18
6928,0,4,16
6929,0,1,19
6930,0,1,19
6931,0,4,16
6932,0,1,19
6933,0,4,16
6934,0,3,17
6935,0,3,17
6936,0,5,15
6937,0,2,18
6938,0,3,17
6939,0,4,16
6940,0,5,15
6941,0,3,17
6942,0,2,18
6943,0,5,15
6944,0,1,19
6945,0,4,16
6946,0,2,18
6947,0,2,18
6948,0,2,18
6949,0,2,18
6950,0,2,18
6951,0,3,17
6952,0,2,18
6953,1,7,13
6954,0,5,15
6955,0,4,16
6956,0,3,17
6957,0,3,17
6958,0,2,18
6959,0,2,18
6960,0,4,16
6961,0,2,18
6962,0,2,18
6963,0,4,16
6964,1,7,13
6965,0,2,18
6966,0,4,16
6967,0,5,15
6968,0,2,18
6969,0,3,17
6970,0,3,17
6971,0,3,17
6972,0,4,16
6973,0,2,18
6974,0,2,18
6975,0,4,16
6976,0,5,15
6977,0,4,16
6978,0,2,18
6979,0,1,19
6980,0,4,16
6981,0,2,18
6982,0,2,18
6983,0,2,18
6984,0,2,18
6985,0,4,16
6986,0,4,16
6987,0,2,18
6988,0,4,16
6989,0,4,16
6990,0,2,18
6991,0,3,17
6992,0,2,18
6993,0,2,18
6994,0,4,16
6995,0,2,18
6996,0,2,18
6997,1,8,12
6998,0,2,18
6999,0,3,17
7000,0,4,16
7001,0,5,15
7002,0,4,16
7003,0,5,15
7004,0,3,17
7005,0,1,19
7006,0,2,18
7007,0,4,16
7008,0,2,18
7009,0,2,18
7010,0,2,18
7011,0,3,17
7012,0,3,17
7013,0,2,18
7014,0,2,18
7015,1,6,14
7016,0,3,17
7017,0,2,18
7018,0,2,18
7019,0,2,18
7020,0,2,18
7021,0,3,17
7022,0,4,16
7023,0,2,18
7024,0,2,18
7025,0,4,16
7026,0,3,17
7027,1,8,12
7028,0,2,18
7029,0,1,19
7030,0,2,18
7031,0,1,19
7032,0,3,17
7033,0,3,17
7034,0,2,18
7035,0,4,16
7036,0,3,17
7037,0,2,18
7038,0,5,15
7039,0,2,18
7040,0,2,18
7041,0,3,17
7042,0,5,15
7043,0,3,17
7044,0,3,17
7045,0,1,19
7046,0,2,18
7047,0,2,18
7048,0,3,17
7049,0,1,19
7050,0,5,15
7051,0,4,16
7052,0,2,18
7053,0,3,17
7054,0,3,17
7055,0,5,15
7056,0,2,18
7057,0,5,15
7058,0,1,19
7059,0,1,19
7060,0,3,17
7061,0,1,19
7062,0,4,16
7063,0,2,18
7064,0,3,17
7065,0,1,19
7066,1,6,14
7067,0,1,19
7068,0,4,16
7069,0,3,17
7070,0,1,19
7071,0,3,17
7072,0,3,17
7073,0,3,17
7074,0,3,17
7075,0,4,16
7076,0,4,16
7077,0,3,17
7078,0,3,17
7079,0,2,18
7080,0,1,19
7081,0,2,18
7082,0,3,17
7083,0,2,18
7084,0,3,17
7085,0,3,17
7086,0,4,16
7087,0,3,17
7088,0,2,18
7089,0,5,15
7090,0,5,15
7091,0,1,19
7092,0,3,17
7093,0,2,18
7094,0,4,16
7095,0,2,18
7096,0,1,19
7097,0,1,19
7098,0,4,16
7099,0,1,19
7100,0,2,18
7101,0,1,19
7102,0,3,17
7103,0,1,19
7104,0,3,17
7105,0,3,17
7106,0,3,17
7107,0,2,18
7108,0,4,16
7109,0,2,18
7110,0,3,17
7111,0,5,15
7112,0,3,17
7113,0,2,18
7114,0,1,19
7115,0,2,18
7116,0,4,16
7117,0,5,15
7118,0,2,18
7119,1,6,14
7120,0,3,17
7121,0,4,16
7122,0,3,17
7123,0,3,17
7124,0,1,19
7125,0,2,18
7126,0,3,17
7127,0,3,17
7128,0,4,16
7129,0,2,18
7130,0,2,18
7131,0,3,17
7132,0,3,17
7133,0,1,19
7134,0,4,16
7135,0,4,16
7136,0,4,16
7137,0,2,18
7138,0,2,18
7139,0,2,18
7140,0,3,17
7141,0,3,17
7142,0,4,16
7143,0,3,17
7144,0,3,17
7145,0,2,18
7146,0,1,19
7147,0,3,17
7148,0,2,18
7149,0,2,18
7150,0,4,16
7151,0,1,19
7152,0,1,19
7153,0,3,17
7154,0,2,18
7155,0,3,17
7156,0,2,18
7157,0,1,19
7158,0,3,17
7159,0,2,18
7160,0,2,18
7161,0,3,17
7162,0,3,17
7163,1,6,14
7164,0,1,19
7165,0,1,19
7166,0,4,16
7167,0,3,17
7168,1,8,12
7169,0,2,18
7170,0,3,17
7171,0,2,18
7172,0,2,18
7173,0,3,17
7174,1,9,11
7175,0,3,17
7176,0,1,19
7177,0,1,19
7178,0,5,15
7179,0,1,19
7180,0,2,18
7181,0,3,17
7182,0,2,18
7183,0,2,18
7184,0,3,17
7185,0,2,18
7186,0,4,16
7187,0,4,16
7188,0,3,17
7189,0,2,18
7190,0,4,16
7191,0,2,18
7192,0,3,17
7193,0,2,18
7194,0,1,19
7195,0,3,17
7196,0,4,16
7197,0,4,16
7198,0,2,18
7199,0,2,18
7200,1,7,13
7201,0,3,17
7202,0,2,18
7203,0,1,19
7204,0,2,18
7205,0,3,17
7206,0,4,16
7207,0,3,17
7208,0,5,15
7209,0,4,16
7210,0,3,17
7211,0,3,17
7212,0,5,15
7213,0,2,18
7214,0,1,19
7215,0,3,17
7216,0,5,15
7217,0,2,18
7218,0,3,17
7219,0,1,19
7220,0,4,16
7221,0,5,15
7222,0,2,18
7223,0,3,17
7224,0,3,17
7225,0,1,19
7226,0,2,18
7227,0,2,18
7228,0,1,19
7229,0,3,17
7230,0,2,18
7231,0,4,16
7232,0,2,18
7233,1,7,13
7234,0,3,17
7235,0,2,18
7236,0,3,17
7237,0,2,18
7238,0,4,16
7239,0,2,18
7240,0,3,17
7241,0,3,17
7242,0,4,16
7243,0,3,17
7244,0,2,18
7245,0,2,18
7246,0,5,15
7247,0,1,19
7248,0,2,18
7249,0,4,16
7250,0,4,16
7251,0,2,18
7252,0,3,17
7253,1,6,14
7254,0,1,19
7255,0,3,17
7256,0,2,18
7257,0,4,16
7258,0,4,16
7259,0,4,16
7260,0,3,17
7261,0,4,16
7262,0,2,18
7263,0,3,17
7264,0,4,16
7265,0,2,18
7266,0,1,19
7267,0,2,18
7268,0,3,17
7269,0,3,17
7270,0,3,17
7271,0,2,18
7272,0,3,17
7273,0,3,17
7274,0,4,16
7275,0,3,17
7276,0,2,18
7277,0,2,18
7278,0,5,15
7279,0,1,19
7280,0,1,19
7281,0,4,16
7282,0,3,17
7283,0,4,16
7284,0,4,16
7285,0,2,18
7286,0,2,18
7287,0,3,17
7288,0,1,19
7289,0,3,17
7290,0,2,18
7291,0,5,15
7292,0,3,17
7293,0,2,18
7294,0,2,18
7295,0,3,17
7296,0,3,17
7297,0,4,16
7298,0,5,15
7299,0,4,16
7300,0,3,17
7301,0,2,18
7302,0,4,16
7303,0,2,18
7304,0,3,17
7305,0,2,18
7306,0,2,18
7307,0,3,17
7308,0,1,19
7309,0,4,16
7310,0,2,18
7311,0,3,17
7312,0,4,16
7313,0,2,18
7314,0,3,17
7315,0,1,19
7316,0,2,18
7317,0,2,18
7318,0,3,17
7319,1,8,12
7320,0,4,16
7321,0,2,18
7322,0,5,15
7323,0,2,18
7324,0,5,15
7325,0,2,18
7326,0,2,18
7327,0,2,18
7328,0,2,18
7329,0,2,18
7330,0,4,16
7331,0,4,16
7332,0,4,16
7333,0,2,18
7334,0,2,18
7335,0,4,16
7336,0,3,17
7337,0,3,17
7338,0,3,17
7339,0,3,17
7340,0,4,16
7341,0,4,16
7342,0,3,17
7343,0,3,17
7344,0,1,19
7345,0,3,17
7346,0,3,17
7347,0,3,17
7348,0,1,19
7349,0,3,17
7350,0,1,19
7351,0,2,18
7352,0,1,19
7353,0,2,18
7354,0,2,18
7355,0,2,18
7356,0,3,17
7357,0,2,18
7358,0,5,15
7359,0,4,16
7360,0,4,16
7361,0,2,18
7362,0,3,17
7363,0,2,18
7364,0,3,17
7365,0,2,18
7366,0,3,17
7367,0,2,18
7368,0,2,18
7369,0,1,19
7370,0,4,16
7371,0,4,16
7372,0,4,16
7373,0,2,18
7374,0,1,19
7375,0,4,16
7376,0,3,17
7377,0,2,18
7378,0,4,16
7379,0,2,18
7380,0,1,19
7381,0,3,17
7382,0,2,18
7383,0,3,17
7384,0,5,15
7385,0,4,16
7386,0,3,17
7387,0,4,16
7388,0,3,17
7389,0,4,16
7390,0,5,15
7391,0,3,17
7392,0,2,18
7393,0,3,17
7394,0,4,16
7395,0,3,17
7396,0,3,17
7397,0,4,16
7398,0,3,17
7399,0,4,16
7400,0,2,18
7401,0,2,18
7402,0,2,18
7403,0,1,19
7404,0,4,16
7405,0,3,17
7406,0,5,15
7407,0,3,17
7408,0,4,16
7409,0,3,17
7410,0,2,18
7411,0,4,16
7412,0,3,17
7413,2,12,8
7414,0,5,15
7415,0,2,18
7416,0,5,15
7417,0,2,18
7418,0,2,18
7419,0,3,17
7420,0,2,18
7421,1,9,11
7422,0,2,18
7423,0,3,17
7424,0,4,16
7425,0,3,17
7426,0,1,19
7427,0,3,17
7428,0,2,18
7429,0,2,18
7430,1,7,13
7431,0,4,16
7432,0,3,17
7433,0,2,18
7434,0,2,18
7435,0,4,16
7436,0,2,18
7437,0,1,19
7438,0,4,16
7439,0,2,18
7440,0,5,15
7441,1,7,13
7442,0,4,16
7443,0,3,17
7444,0,1,19
7445,0,1,19
7446,0,2,18
7447,0,4,16
7448,0,4,16
7449,1,7,13
7450,0,1,19
7451,0,3,17
7452,0,2,18
7453,0,2,18
7454,0,3,17
7455,0,2,18
7456,0,2,18
7457,0,1,19
7458,0,1,19
7459,0,3,17
7460,0,4,16
7461,0,1,19
7462,0,5,15
7463,0,2,18
7464,0,3,17
7465,0,3,17
7466,0,2,18
7467,0,2,18
7468,0,2,18
7469,0,3,17
7470,0,4,16
7471,1,6,14
7472,0,2,18
7473,0,5,15
7474,0,3,17
7475,0,2,18
7476,0,5,15
7477,0,3,17
7478,0,1,19
7479,0,3,17
7480,0,3,17
7481,0,5,15
7482,0,4,16
7483,0,4,16
7484,0,2,18
7485,0,2,18
7486,0,1,19
7487,0,3,17
7488,0,3,17
7489,0,2,18
7490,0,2,18
7491,0,4,16
7492,0,1,19
7493,0,3,17
7494,0,1,19
7495,0,3,17
7496,0,4,16
7497,0,3,17
7498,0,3,17
7499,0,2,18
7500,0,3,17
7501,0,4,16
7502,0,5,15
7503,0,3,17
7504,0,1,19
7505,0,2,18
7506,0,3,17
7507,0,2,18
7508,1,7,13
7509,0,2,18
7510,0,1,19
7511,0,2,18
7512,0,3,17
7513,0,3,17
7514,0,1,19
7515,0,5,15
7516,0,2,18
7517,0,1,19
7518,0,2,18
7519,0,3,17
7520,0,1,19
7521,0,3,17
7522,0,5,15
7523,0,4,16
7524,0,3,17
7525,0,2,18
7526,0,3,17
7527,0,1,19
7528,0,5,15
7529,0,3,17
7530,0,4,16
7531,0,3,17
7532,0,3,17
7533,0,3,17
7534,0,2,18
7535,0,2,18
7536,0,3,17
7537,0,5,15
7538,0,3,17
7539,0,3,17
7540,0,3,17
7541,0,2,18
7542,0,1,19
7543,0,2,18
7544,0,2,18
7545,0,4,16
7546,0,4,16
7547,0,1,19
7548,0,3,17
7549,0,4,16
7550,0,5,15
7551,0,2,18
7552,0,5,15
7553,0,4,16
7554,0,2,18
7555,0,3,17
7556,0,1,19
7557,0,2,18
7558,0,3,17
7559,0,3,17
7560,0,3,17
7561,0,3,17
7562,0,4,16
7563,0,3,17
7564,0,4,16
7565,0,3,17
7566,0,4,16
7567,0,3,17
7568,0,3,17
7569,0,5,15
7570,0,3,17
7571,0,3,17
7572,0,5,15
7573,0,4,16
7574,0,2,18
7575,0,2,18
7576,0,1,19
7577,0,2,18
7578,0,4,16
7579,0,2,18
7580,0,2,18
7581,0,2,18
7582,0,3,17
7583,0,4,16
7584,0,4,16
7585,0,2,18
7586,0,1,19
7587,0,2,18
7588,0,4,16
7589,0,2,18
7590,0,3,17
7591,0,4,16
7592,0,2,18
7593,0,3,17
7594,0,3,17
7595,0,4,16
7596,0,3,17
7597,0,3,17
7598,0,3,17
7599,0,4,16
7600,0,4,16
7601,0,2,18
7602,0,2,18
7603,0,5,15
7604,0,3,17
7605,0,3,17
7606,0,2,18
7607,0,3,17
7608,0,1,19
7609,1,8,12
7610,0,2,18
7611,0,3,17
7612,0,3,17
7613,0,3,17
7614,1,6,14
7615,0,2,18
7616,0,3,17
7617,0,4,16
7618,0,4,16
7619,0,2,18
7620,0,3,17
7621,0,2,18
7622,0,3,17
7623,0,4,16
7624,0,1,19
7625,0,3,17
7626,0,1,19
7627,0,2,18
7628,0,3,17
7629,0,2,18
7630,0,2,18
7631,0,5,15
7632,0,2,18
7633,0,5,15
7634,0,4,16
7635,0,5,15
7636,0,2,18
7637,0,2,18
7638,1,6,14
7639,0,3,17
7640,0,3,17
7641,0,2,18
7642,0,1,19
7643,0,2,18
7644,0,2,18
7645,0,3,17
7646,0,4,16
7647,0,2,18
7648,0,2,18
7649,0,5,15
7650,0,2,18
7651,0,3,17
7652,0,4,16
7653,0,4,16
7654,0,2,18
7655,0,2,18
7656,0,4,16
7657,0,3,17
7658,0,5,15
7659,0,1,19
7660,0,4,16
7661,0,4,16
7662,0,3,17
7663,0,2,18
7664,0,2,18
7665,0,3,17
7666,0,4,16
7667,0,3,17
7668,0,4,16
7669,0,4,16
7670,0,4,16
7671,0,4,16
7672,0,4,16
7673,0,3,17
7674,0,3,17
7675,0,5,15
7676,0,1,19
7677,0,3,17
7678,0,3,17
7679,0,1,19
7680,0,2,18
7681,0,3,17
7682,0,3,17
7683,0,2,18
7684,0,2,18
7685,0,1,19
7686,0,3,17
7687,0,2,18
7688,0,3,17
7689,0,1,19
7690,0,3,17
7691,0,2,18
7692,0,3,17
7693,0,3,17
7694,0,2,18
7695,0,3,17
7696,0,3,17
7697,0,5,15
7698,1,8,12
7699,1,9,11
7700,0,3,17
7701,0,2,18
7702,0,3,17
7703,0,3,17
7704,0,5,15
7705,0,2,18
7706,0,1,19
7707,0,3,17
7708,0,4,16
7709,0,3,17
7710,0,3,17
7711,0,4,16
7712,0,3,17
7713,0,3,17
7714,0,4,16
7715,0,3,17
7716,0,2,18
7717,0,1,19
7718,0,3,17
7719,0,1,19
7720,0,3,17
7721,0,3,17
7722,0,2,18
7723,0,3,17
7724,0,4,16
7725,0,3,17
7726,0,4,16
7727,0,2,18
7728,0,5,15
7729,0,2,18
7730,0,3,17
7731,0,5,15
7732,0,2,18
7733,0,3,17
7734,0,2,18
7735,0,2,18
7736,0,4,16
7737,0,2,18
7738,0,2,18
7739,0,4,16
7740,0,3,17
7741,0,4,16
7742,0,3,17
7743,0,2,18
7744,0,2,18
7745,0,2,18
7746,0,3,17
7747,0,3,17
7748,0,4,16
7749,0,4,16
7750,0,4,16
7751,0,3,17
7752,0,4,16
7753,1,7,13
7754,0,1,19
7755,0,3,17
7756,0,1,19
7757,0,4,16
7758,0,4,16
7759,0,2,18
7760,0,5,15
7761,0,2,18
7762,0,5,15
7763,0,4,16
7764,0,2,18
7765,0,4,16
7766,0,4,16
7767,0,3,17
7768,0,3,17
7769,0,4,16
7770,0,1,19
7771,0,4,16
7772,0,3,17
7773,0,3,17
7774,0,2,18
7775,0,1,19
7776,0,3,17
7777,0,5,15
7778,0,2,18
7779,0,5,15
7780,0,2,18
7781,0,3,17
7782,0,2,18
7783,0,3,17
7784,0,3,17
7785,0,3,17
7786,1,9,11
7787,0,4,16
7788,0,4,16
7789,0,2,18
7790,0,3,17
7791,0,2,18
7792,0,4,16
7793,0,2,18
7794,0,3,17
7795,0,4,16
7796,0,1,19
7797,0,3,17
7798,0,3,17
7799,0,2,18
7800,0,1,19
7801,0,5,15
7802,0,2,18
7803,0,2,18
7804,0,2,18
7805,0,4,16
7806,0,1,19
7807,0,3,17
7808,0,4,16
7809,0,5,15
7810,0,3,17
7811,0,4,16
7812,0,1,19
7813,0,2,18
7814,0,3,17
7815,0,4,16
7816,1,8,12
7817,0,2,18
7818,0,5,15
7819,0,5,15
7820,0,5,15
7821,0,2,18
7822,0,4,16
7823,0,4,16
7824,0,4,16
7825,0,1,19
7826,0,1,19
7827,0,1,19
7828,0,2,18
7829,0,4,16
7830,0,4,16
7831,0,3,17
7832,0,4,16
7833,0,4,16
7834,1,6,14
7835,0,1,19
7836,0,3,17
7837,0,4,16
7838,0,4,16
7839,0,4,16
7840,0,3,17
7841,0,3,17
7842,0,1,19
7843,0,4,16
7844,0,4,16
7845,0,2,18
7846,0,3,17
7847,0,4,16
7848,0,4,16
7849,0,2,18
7850,0,5,15
7851,0,4,16
7852,0,2,18
7853,0,3,17
7854,0,3,17
7855,0,4,16
7856,0,1,19
7857,0,1,19
7858,0,1,19
7859,0,4,16
7860,0,3,17
7861,0,3,17
7862,0,3,17
7863,0,2,18
7864,0,4,16
7865,0,2,18
7866,0,2,18
7867,0,3,17
7868,1,9,11
7869,0,4,16
7870,0,1,19
7871,0,2,18
7872,0,3,17
7873,0,3,17
7874,0,2,18
